20250820_002825_44909f88,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Company dataset - pdfs/CompanyDocuments/Shipping orders/order_10249.pdf,order_10249.pdf,.pdf,ok,,Order Summary,operations,Shipping Details; Customer Details; Employee Details; Shipper Details; Order Details; Products,True,0.95,"Document containing order details for Toms Spezialitäten, including shipping information, customer ID, employee name, shipper details, order date, shipped date, product list and total price.",address; name,order_id; customer_id; ship_name; employee_name; product_details; total_price; shipping_address; country_code; order_date; shipped_date,0.0,,pymupdf,2,,"{""ai_fast"": {""category"": ""Order Summary"", ""domain"": ""operations"", ""tags"": [""Shipping Details"", ""Customer Details"", ""Employee Details"", ""Shipper Details"", ""Order Details"", ""Products""], ""contains_pii"": true, ""confidence"": 0.95, ""summary"": ""Document containing order details for Toms Spezialitäten, including shipping information, customer ID, employee name, shipper details, order date, shipped date, product list and total price."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""Order Summary"", ""confidence"": 0.95, ""pii"": [""address"", ""name""], ""glossary_terms"": [""order_id"", ""customer_id"", ""ship_name"", ""employee_name"", ""product_details"", ""total_price"", ""shipping_address"", ""country_code"", ""order_date"", ""shipped_date""], ""summary"": ""This document contains shipping and customer details for an order placed by Toms Spezialitäten in Germany, handled by employee Michael Suyama via the shipper Speedy Express. It includes product information with specific quantities and prices."", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",2674,2025-08-20T04:52:14.856395+00:00
20250820_002825_44909f88,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Company dataset - pdfs/CompanyDocuments/Shipping orders/order_10248.pdf,order_10248.pdf,.pdf,ok,,Order Detail Report,hr,order; shipping; customer; employee; product; total price,True,0.85,"Report of a customer order with shipping, customer, employee, and product details.",name; address,order_id; shipping_details; customer_name; employee_name; shipper_details; product_details; total_price,0.0,,pymupdf,2,,"{""ai_fast"": {""category"": ""Order Detail Report"", ""domain"": ""hr"", ""tags"": [""order"", ""shipping"", ""customer"", ""employee"", ""product"", ""total price""], ""contains_pii"": true, ""confidence"": 0.85, ""summary"": ""Report of a customer order with shipping, customer, employee, and product details."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""Order Detail Report"", ""confidence"": 0.95, ""pii"": [""name"", ""address""], ""glossary_terms"": [""order_id"", ""shipping_details"", ""customer_name"", ""employee_name"", ""shipper_details"", ""product_details"", ""total_price""], ""summary"": ""This document contains order details for an item shipped to Vins et alcools Chevalier in Reims, France by Federal Shipping on July 16, 2016. It includes customer and employee names along with the products ordered."", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",2780,2025-08-20T04:53:08.004338+00:00
20250820_002825_44909f88,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Company dataset - pdfs/CompanyDocuments/PurchaseOrders/purchase_orders_10248.pdf,purchase_orders_10248.pdf,.pdf,ok,,Purchase Order,finance,order; purchase; invoice; customer; product,True,0.9,This document contains Purchase Orders with Customer details and Product information.,name,purchase_order; order_id; customer_name; product_details; quantity; unit_price,0.0,,pymupdf,1,,"{""ai_fast"": {""category"": ""Purchase Order"", ""domain"": ""finance"", ""tags"": [""order"", ""purchase"", ""invoice"", ""customer"", ""product""], ""contains_pii"": true, ""confidence"": 0.9, ""summary"": ""This document contains Purchase Orders with Customer details and Product information."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""Purchase Order"", ""confidence"": 0.95, ""pii"": [""name""], ""glossary_terms"": [""purchase_order"", ""order_id"", ""customer_name"", ""product_details"", ""quantity"", ""unit_price""], ""summary"": ""This document describes a simplified purchase order with details including an Order ID, Order Date, Customer Name, and specific products ordered along with their IDs, names, quantities, and unit prices."", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",8412,2025-08-20T04:53:58.136730+00:00
20250820_002825_44909f88,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Company dataset - pdfs/CompanyDocuments/PurchaseOrders/purchase_orders_10249.pdf,purchase_orders_10249.pdf,.pdf,ok,,Purchase Order,finance,Order; Purchase; Invoice; Financial Document; Customer; Product,True,0.85,"A purchase order document detailing the products, quantities, and prices for a customer.",name,purchase_order; order_id; customer_name; product_id; quantity; unit_price,0.0,,pymupdf,1,,"{""ai_fast"": {""category"": ""Purchase Order"", ""domain"": ""finance"", ""tags"": [""Order"", ""Purchase"", ""Invoice"", ""Financial Document"", ""Customer"", ""Product""], ""contains_pii"": true, ""confidence"": 0.85, ""summary"": ""A purchase order document detailing the products, quantities, and prices for a customer."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""Purchase Order"", ""confidence"": 0.85, ""pii"": [""name""], ""glossary_terms"": [""purchase_order"", ""order_id"", ""customer_name"", ""product_id"", ""quantity"", ""unit_price""], ""summary"": ""This document outlines a sample purchase order with details such as Order ID, Order Date, Customer Name, Product information including Product ID, Product name, Quantity, and Unit Price."", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",8343,2025-08-20T04:54:43.729361+00:00
20250820_002825_44909f88,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Company dataset - pdfs/CompanyDocuments/PurchaseOrders/purchase_orders_10250.pdf,purchase_orders_10250.pdf,.pdf,ok,,Purchase Order,finance,Order; Invoice; Product; Customer,True,0.95,A purchase order document with customer details and product information.,name,purchase_order; order_id; customer_name; product_id; unit_price,0.0,,pymupdf,1,,"{""ai_fast"": {""category"": ""Purchase Order"", ""domain"": ""finance"", ""tags"": [""Order"", ""Invoice"", ""Product"", ""Customer""], ""contains_pii"": true, ""confidence"": 0.95, ""summary"": ""A purchase order document with customer details and product information."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""Purchase Order"", ""confidence"": 0.95, ""pii"": [""name""], ""glossary_terms"": [""purchase_order"", ""order_id"", ""customer_name"", ""product_id"", ""unit_price""], ""summary"": ""This document outlines a sample purchase order including details such as Order ID, Order Date, Customer Name, and product information like Product ID, Product name, Quantity, and Unit Price."", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",8430,2025-08-20T04:55:40.309713+00:00
20250820_002825_44909f88,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Company dataset - pdfs/CompanyDocuments/PurchaseOrders/purchase_orders_10251.pdf,purchase_orders_10251.pdf,.pdf,ok,,Purchase Order,finance,Order; Purchase; Invoice; Product; Customer,True,0.9,A purchase order document containing customer details and product list.,name,purchase_order; order_id; customer_name; product_id; quantity; unit_price,0.0,,pymupdf,1,,"{""ai_fast"": {""category"": ""Purchase Order"", ""domain"": ""finance"", ""tags"": [""Order"", ""Purchase"", ""Invoice"", ""Product"", ""Customer""], ""contains_pii"": true, ""confidence"": 0.9, ""summary"": ""A purchase order document containing customer details and product list."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""Purchase Order"", ""confidence"": 1.0, ""pii"": [""name""], ""glossary_terms"": [""purchase_order"", ""order_id"", ""customer_name"", ""product_id"", ""quantity"", ""unit_price""], ""summary"": ""This document represents a purchase order with details such as Order ID, Order Date, Customer Name, and Product information including Product ID, Product name, Quantity, and Unit Price."", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",8420,2025-08-20T04:56:23.800266+00:00
20250820_002825_44909f88,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Company dataset - pdfs/CompanyDocuments/PurchaseOrders/purchase_orders_10252.pdf,purchase_orders_10252.pdf,.pdf,ok,,Purchase Order,finance,Purchase Orders; Order; Invoice; Customer; Product,True,0.85,A document detailing purchase orders with customer and product information.,name,purchase_order; order_id; customer_name; product_id; unit_price,0.0,,pymupdf,1,,"{""ai_fast"": {""category"": ""Purchase Order"", ""domain"": ""finance"", ""tags"": [""Purchase Orders"", ""Order"", ""Invoice"", ""Customer"", ""Product""], ""contains_pii"": true, ""confidence"": 0.85, ""summary"": ""A document detailing purchase orders with customer and product information."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""Purchase Order"", ""confidence"": 0.95, ""pii"": [""name""], ""glossary_terms"": [""purchase_order"", ""order_id"", ""customer_name"", ""product_id"", ""unit_price""], ""summary"": ""The document outlines a purchase order with details such as Order ID, Order Date, Customer Name, and includes product information like Product ID, Product name, Quantity, and Unit Price for multiple items."", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",8397,2025-08-20T04:57:15.636456+00:00
20250820_002825_44909f88,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Screenshots_unzipped/Screenshots/Screenshot 2025-07-25 075255.png,Screenshot 2025-07-25 075255.png,.png,ok,,Project Deliverable Mapping,it,TVM; Phase 2; Deliverable; Mapping; Overview; ust; cognitus; On Prem,False,0.85,"This document outlines the IT deliverables for TVM Phase 2, including platforms like ust and cognitus, and details about On Prem, Apps and Data, Oracle on AD, Oracle on AX Logityon Win, and NOE/ROE on Win.",,TVM; Phase 2 Deliverable Mapping; Oracle Database; MS Access; On Premise; Platform Migration; Data Migration; Applications; Deployment Scenario,0.0,,tesseract,,,"{""ai_fast"": {""category"": ""Project Deliverable Mapping"", ""domain"": ""it"", ""tags"": [""TVM"", ""Phase 2"", ""Deliverable"", ""Mapping"", ""Overview"", ""ust"", ""cognitus"", ""On Prem""], ""contains_pii"": false, ""confidence"": 0.85, ""summary"": ""This document outlines the IT deliverables for TVM Phase 2, including platforms like ust and cognitus, and details about On Prem, Apps and Data, Oracle on AD, Oracle on AX Logityon Win, and NOE/ROE on Win."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""Project Deliverable Mapping"", ""confidence"": 0.85, ""pii"": [], ""glossary_terms"": [""TVM"", ""Phase 2 Deliverable Mapping"", ""Oracle Database"", ""MS Access"", ""On Premise"", ""Platform Migration"", ""Data Migration"", ""Applications"", ""Deployment Scenario""], ""summary"": ""The document provides an overview of Phase 2 deliverables for TVM, mapping applications and data across various environments. It outlines current platforms and their migration to new systems with a focus on Oracle and MS Access databases in different deployment scenarios."", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",359263,2025-08-20T04:58:11.186604+00:00
20250820_002825_44909f88,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Screenshots_unzipped/Screenshots/Screenshot 2025-07-30 202355.png,Screenshot 2025-07-30 202355.png,.png,ok,,Inventory List,operations,Inventory; Shop; Division; Year; Files; Folders,False,0.85,"A list of all other shops by division for a given year, including their corresponding inventory details.",,,0.0,,tesseract,,,"{""ai_fast"": {""category"": ""Inventory List"", ""domain"": ""operations"", ""tags"": [""Inventory"", ""Shop"", ""Division"", ""Year"", ""Files"", ""Folders""], ""contains_pii"": false, ""confidence"": 0.85, ""summary"": ""A list of all other shops by division for a given year, including their corresponding inventory details."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""unknown"", ""confidence"": 0.4, ""pii"": [], ""glossary_terms"": [], ""summary"": "" xALL OTHER SHOPS BY DIVISION - YEAR Properties\n\nGeneral Security Previous Versions Customize\n\nxALL OTHER SHOPS BY DIVISION - YEAR\n\nType: File folder\nLocation: \\\\filesO1 gfsiinc.com\\Concept Shop\\Under Armour\\CC\nSize: 915 GB (983,211,399, 185 bytes)\n\nSize on disk: 916 GB (983,560,732,672 bytes)\n\nContains: 46,436 Files, 4,871 Folders\n\nCreated: Monday, November 8, 2021, 10:11:30 AM\nAttributes: [ll] Read-only (Only applies to files in folder)\n\nHidden\n\nArchive\n\nOK Cancel Apply\n"", ""prompt_version"": ""deep-fallback""}, ""ai_cost_usd"": 0.0}",43504,2025-08-20T04:59:10.499832+00:00
20250820_002825_44909f88,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Screenshots_unzipped/Screenshots/Screenshot 2025-07-03 110017.png,Screenshot 2025-07-03 110017.png,.png,ok,,,,,,,,,,,,azure-disabled,,,{},374696,2025-08-20T04:59:10.928316+00:00
20250820_002825_44909f88,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Screenshots_unzipped/Screenshots/Screenshot 2025-07-21 095659.png,Screenshot 2025-07-21 095659.png,.png,ok,,Access Denial Notification,it,access denial; email; office 365; correlation id; date and time; user,True,0.9,Email notification about access denial to a specific resource for the user sreekanth.kothapalle@unrivaledteamwear.com,email,access_denied; permissions; site_admin; correlation_id; technical_details,0.0,,tesseract,,,"{""ai_fast"": {""category"": ""Access Denial Notification"", ""domain"": ""it"", ""tags"": [""access denial"", ""email"", ""office 365"", ""correlation id"", ""date and time"", ""user""], ""contains_pii"": true, ""confidence"": 0.9, ""summary"": ""Email notification about access denial to a specific resource for the user sreekanth.kothapalle@unrivaledteamwear.com"", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""Access Denial Notification"", ""confidence"": 0.95, ""pii"": [""email""], ""glossary_terms"": [""access_denied"", ""permissions"", ""site_admin"", ""correlation_id"", ""technical_details""], ""summary"": ""This message indicates access denied due to insufficient permissions for the user. It suggests contacting the site admin or signing in with a different account if applicable, and provides technical details for support."", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",75293,2025-08-20T05:00:02.995089+00:00
20250820_002825_44909f88,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Screenshots_unzipped/Screenshots/Screenshot 2025-07-18 150118.png,Screenshot 2025-07-18 150118.png,.png,ok,,VPN Connection Log,it,vpn; connection; log; ipaddress; username; duration,True,0.9,A log detailing a VPN connection with sensitive user information.,email; ip_address,vpn; connection_status; data_transfer_statistics; username; ipaddress; duration,0.0,,tesseract,,,"{""ai_fast"": {""category"": ""VPN Connection Log"", ""domain"": ""it"", ""tags"": [""vpn"", ""connection"", ""log"", ""ipaddress"", ""username"", ""duration""], ""contains_pii"": true, ""confidence"": 0.9, ""summary"": ""A log detailing a VPN connection with sensitive user information."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""VPN Connection Log"", ""confidence"": 0.95, ""pii"": [""email"", ""ip_address""], ""glossary_terms"": [""vpn"", ""connection_status"", ""data_transfer_statistics"", ""username"", ""ipaddress"", ""duration""], ""summary"": ""This content appears to be a connection status report for a VPN session, including details such as IP address, username (email), and data transfer statistics."", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",72381,2025-08-20T05:00:57.710532+00:00
20250820_002825_44909f88,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Client/KA Walmart Spreadsheet Load.xlsx,KA Walmart Spreadsheet Load.xlsx,.xlsx,ok,,unknown,it,,False,0.0,,,,0.0,,openpyxl,,,"{""ai_fast"": {""category"": ""unknown"", ""domain"": ""it"", ""tags"": [], ""contains_pii"": false, ""confidence"": 0.0, ""summary"": """", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""unknown"", ""confidence"": 0.4, ""pii"": [], ""glossary_terms"": [], ""summary"": ""EXTERNAL_SOURCE_NAME, 10, CUSTOMER_NUM, SHIP_TO_SITE_ID, SHIP_TO_STORE_NUMBER, DELIVER_TO_STORE_NUMBER, REQUEST_SHIP_DATE, CANCEL_DATE, PO_NUMBER, STYLE_ITEM_NAME, COLOR_ITEM_CODE, SIZE_NUMBER_CODE, SIZE_QTY, SIZE_QUOTED_PRICE, SIZE_RETAIL_PRICE, FINISHING_OPTION_1_NAME, FINISHING_OPTION_2_NAME, FINISHING_OPTION_3_NAME, ART1_NUMBER, ART1_DECORATION_LOC, ART1_COLOR_SEQ_CODE, ART2_NUMBER, ART2_DECORATION_LOC, ART2_COLOR_SEQ_CODE, ART3_NUMBER, ART3_DECORATION_LOC, ART3_COLOR_SEQ_CODE, NEW_ART1_REFE..."", ""prompt_version"": ""deep-fallback""}, ""ai_cost_usd"": 0.0}",2547784,2025-08-20T05:08:45.191507+00:00
20250820_002825_44909f88,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Client/shoe sizes.pdf,shoe sizes.pdf,.pdf,ok,,Product Catalog,it,Men's Shoes; Women's Shoes; Youth's Shoes; Fringe Shoes,False,0.95,"This file contains a catalog of various shoe sizes for men, women, and youth categories.",,,0.0,,ocr,1,,"{""ai_fast"": {""category"": ""Product Catalog"", ""domain"": ""it"", ""tags"": [""Men's Shoes"", ""Women's Shoes"", ""Youth's Shoes"", ""Fringe Shoes""], ""contains_pii"": false, ""confidence"": 0.95, ""summary"": ""This file contains a catalog of various shoe sizes for men, women, and youth categories."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""Product Catalog"", ""confidence"": 0.0, ""pii"": [], ""glossary_terms"": [], ""summary"": """", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",24052,2025-08-20T05:09:09.957736+00:00
20250820_002825_44909f88,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Client/bizm.docx,bizm.docx,.docx,ok,,IT Infrastructure Log,it,server; api; database; kubernetes; endpoint; log,False,0.9,Detailed records of IT system operations and activities.,,,0.0,,docx2txt,,,"{""ai_fast"": {""category"": ""IT Infrastructure Log"", ""domain"": ""it"", ""tags"": [""server"", ""api"", ""database"", ""kubernetes"", ""endpoint"", ""log""], ""contains_pii"": false, ""confidence"": 0.9, ""summary"": ""Detailed records of IT system operations and activities."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""IT Infrastructure Log"", ""confidence"": 0.0, ""pii"": [], ""glossary_terms"": [], ""summary"": """", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",11770,2025-08-20T05:09:19.922764+00:00
20250820_161717_e9c324d8,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/2024 CHS Annual Meeting – Financial report by Olivia Nelligan.mp4,2024 CHS Annual Meeting – Financial report by Olivia Nelligan.mp4,.mp4,ok,,CHS Financial Report,finance,Fiscal Year 2024; Revenue; Net Income; Energy Segment; Ag Segment; Nitrogen Production,False,0.95,"CHS Financial Report for Fiscal Year 2024 presents solid financial performance despite market challenges, with a decrease in revenues and net income compared to the previous year.",,,0.0,,faster_whisper,,en,"{""ai_fast"": {""category"": ""CHS Financial Report"", ""domain"": ""finance"", ""tags"": [""Fiscal Year 2024"", ""Revenue"", ""Net Income"", ""Energy Segment"", ""Ag Segment"", ""Nitrogen Production""], ""contains_pii"": false, ""confidence"": 0.95, ""summary"": ""CHS Financial Report for Fiscal Year 2024 presents solid financial performance despite market challenges, with a decrease in revenues and net income compared to the previous year."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""CHS Financial Report"", ""confidence"": 0.0, ""pii"": [], ""glossary_terms"": [], ""summary"": """", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",31008362,2025-08-20T20:18:19.574201+00:00
20250820_161851_8b8a37ba,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/2024 CHS Annual Meeting – Financial report by Olivia Nelligan.mp4,2024 CHS Annual Meeting – Financial report by Olivia Nelligan.mp4,.mp4,ok,,CHS Financial Report for Fiscal Year 2024,finance,FY24 Report; Financial Performance; Energy Segment; Ag Segment; Nitrogen Production; Corporate and Other,False,0.95,"Financial report presenting CHS's results for Fiscal Year 2024 across energy, agriculture, nitrogen production, and corporate segments.",,,0.0,,faster_whisper,,en,"{""ai_fast"": {""category"": ""CHS Financial Report for Fiscal Year 2024"", ""domain"": ""finance"", ""tags"": [""FY24 Report"", ""Financial Performance"", ""Energy Segment"", ""Ag Segment"", ""Nitrogen Production"", ""Corporate and Other""], ""contains_pii"": false, ""confidence"": 0.95, ""summary"": ""Financial report presenting CHS's results for Fiscal Year 2024 across energy, agriculture, nitrogen production, and corporate segments."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""CHS Financial Report for Fiscal Year 2024"", ""confidence"": 0.0, ""pii"": [], ""glossary_terms"": [], ""summary"": """", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",31008362,2025-08-20T20:19:28.894151+00:00
20250820_161851_8b8a37ba,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/shoe sizes.pdf,shoe sizes.pdf,.pdf,ok,,Product Catalog,it,Men's Shoes; Women's Shoes; Youth's Shoes; Mens Fringe Shoes; Womens Fringe Shoes,False,0.95,This document appears to be a catalog for various shoe sizes and types.,,,0.0,,ocr,1,en,"{""ai_fast"": {""category"": ""Product Catalog"", ""domain"": ""it"", ""tags"": [""Men's Shoes"", ""Women's Shoes"", ""Youth's Shoes"", ""Mens Fringe Shoes"", ""Womens Fringe Shoes""], ""contains_pii"": false, ""confidence"": 0.95, ""summary"": ""This document appears to be a catalog for various shoe sizes and types."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""Product Catalog"", ""confidence"": 0.0, ""pii"": [], ""glossary_terms"": [], ""summary"": """", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",24052,2025-08-20T20:19:56.116977+00:00
20250820_161851_8b8a37ba,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Unrivaled_Team_Wear_Assessment_V1.1.pptx,Unrivaled_Team_Wear_Assessment_V1.1.pptx,.pptx,ok,,Data Catalog Proposal,it,Data Catalog; Data Inventory; Business Processes; Heat Map; Open-Source Data Hub; Business Impact Analysis; System Fit-Gap Analysis,False,0.9,"Proposal for a data catalog solution to gather and organize data assets inventory for Unrivaled Team Wear - Company A, focusing on nine business process groups.",,,0.0,,python-pptx,,,"{""ai_fast"": {""category"": ""Data Catalog Proposal"", ""domain"": ""it"", ""tags"": [""Data Catalog"", ""Data Inventory"", ""Business Processes"", ""Heat Map"", ""Open-Source Data Hub"", ""Business Impact Analysis"", ""System Fit-Gap Analysis""], ""contains_pii"": false, ""confidence"": 0.9, ""summary"": ""Proposal for a data catalog solution to gather and organize data assets inventory for Unrivaled Team Wear - Company A, focusing on nine business process groups."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""Data Catalog Proposal"", ""confidence"": 0.0, ""pii"": [], ""glossary_terms"": [], ""summary"": """", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",27837969,2025-08-20T20:20:10.510362+00:00
20250820_161851_8b8a37ba,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/SampleCatalogData_load.xlsx,SampleCatalogData_load.xlsx,.xlsx,ok,,Invoice Detail,finance,invoice; payment; amount due; net 30; ledger; accounts receivable; financial transaction,True,0.85,Contains sensitive financial data related to an invoice.,,metadata; data_asset; business_process; ownership; impacted_units,0.0,,openpyxl,,,"{""ai_fast"": {""category"": ""Invoice Detail"", ""domain"": ""finance"", ""tags"": [""invoice"", ""payment"", ""amount due"", ""net 30"", ""ledger"", ""accounts receivable"", ""financial transaction""], ""contains_pii"": true, ""confidence"": 0.85, ""summary"": ""Contains sensitive financial data related to an invoice."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""Invoice Detail"", ""confidence"": 0.95, ""pii"": [], ""glossary_terms"": [""metadata"", ""data_asset"", ""business_process"", ""ownership"", ""impacted_units""], ""summary"": ""This data asset document outlines key metadata for a business-critical dataset including ownership, purpose within the business process, and timestamp details. It aims to facilitate easy search and governance of the data by providing essential attributes such as creation and access dates, impacted units, and metadata tags."", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",9791,2025-08-20T20:20:55.765018+00:00
20250820_161851_8b8a37ba,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/DataLoad.txt,DataLoad.txt,.txt,ok,,Budget Overview,finance,Budget; Fiscal Year; Department; Spend; Variance; Last Updated,True,0.95,Monthly budget overview for various departments in 2025 with actual spend and variances.,name,budget; forecast; actual_spend; variance; departmental_budget; financial_variance; last_updated_by; update_date,0.0,,text,,en,"{""ai_fast"": {""category"": ""Budget Overview"", ""domain"": ""finance"", ""tags"": [""Budget"", ""Fiscal Year"", ""Department"", ""Spend"", ""Variance"", ""Last Updated""], ""contains_pii"": true, ""confidence"": 0.95, ""summary"": ""Monthly budget overview for various departments in 2025 with actual spend and variances."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""Budget Overview"", ""confidence"": 0.95, ""pii"": [""name""], ""glossary_terms"": [""budget"", ""forecast"", ""actual_spend"", ""variance"", ""departmental_budget"", ""financial_variance"", ""last_updated_by"", ""update_date""], ""summary"": ""This dataset contains financial information including budget amounts, forecasted figures, actual spending, and variances for various departments within an organization in fiscal year 2025. It also includes the names of individuals responsible for updating each record."", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",436,2025-08-20T20:21:48.471329+00:00
